,Long,Lat,offence,occurrenceyear,occurrencemonth,occurrencehour,occurrencedayofweek,occurrencedayofweek_num
339,-79.4187927,43.7929573,Use Firearm / Immit Commit Off,2015.0,11,23,Sunday    ,1
340,-79.4469757,43.736942299999995,Assault With Weapon,2015.0,7,15,Friday    ,6
341,-79.4469757,43.736942299999995,Assault With Weapon,2015.0,7,15,Friday    ,6
342,-79.6094208,43.727500899999995,Robbery - Swarming,2015.0,10,2,Friday    ,6
343,-79.45877840000001,43.664489700000004,Assault,2015.0,2,0,Sunday    ,1
344,-79.3408585,43.7276573,Robbery - Swarming,2015.0,2,14,Sunday    ,1
345,-79.5048294,43.706646,Assault,2014.0,11,2,Sunday    ,1
346,-79.6185455,43.7189445,Pointing A Firearm,2014.0,11,21,Sunday    ,1
347,-79.6185455,43.7189445,Pointing A Firearm,2014.0,11,21,Sunday    ,1
348,-79.2283554,43.7675896,Robbery - Mugging,2015.0,3,1,Thursday  ,5
349,-79.4976578,43.7566032,Robbery - Mugging,2015.0,3,15,Thursday  ,5
350,-79.45777890000001,43.664264700000004,Assault,2015.0,1,19,Thursday  ,5
351,-79.3984146,43.648326899999994,Assault,2014.0,12,19,Tuesday   ,3
352,-79.3984146,43.648326899999994,Assault,2014.0,12,19,Tuesday   ,3
353,-79.6094208,43.727500899999995,Robbery - Swarming,2015.0,10,2,Friday    ,6
354,-79.3769531,43.6529198,Robbery - Mugging,2015.0,11,5,Wednesday ,4
355,-79.4995804,43.5989075,Robbery - Other,2015.0,7,4,Friday    ,6
356,-79.45130920000001,43.63934329999999,Assault,2015.0,8,19,Saturday  ,7
357,-79.58268740000001,43.738391899999996,Assault,2015.0,8,8,Friday    ,6
358,-79.2155533,43.793350200000006,Assault,2015.0,8,20,Friday    ,6
359,-79.3812866,43.6532097,Assault,2015.0,8,21,Friday    ,6
360,-79.4077072,43.6464691,Robbery - Other,2015.0,1,2,Thursday  ,5
361,-79.4347763,43.658348100000005,Robbery - Swarming,2015.0,3,16,Thursday  ,5
362,-79.43626400000001,43.6429634,Robbery - Mugging,2015.0,4,6,Tuesday   ,3
363,-79.40367890000002,43.6549606,Assault,2014.0,11,12,Saturday  ,7
364,-79.3089218,43.6824417,Assault With Weapon,2015.0,1,16,Wednesday ,4
365,-79.3089218,43.6824417,Assault - Force/Thrt/Impede,2015.0,1,16,Wednesday ,4
366,-79.3919067,43.6416435,Assault,2015.0,4,21,Wednesday ,4
367,-79.6251297,43.753002200000005,Assault,2015.0,5,17,Friday    ,6
368,-79.4239578,43.6541252,Assault,2015.0,5,2,Saturday  ,7
369,-79.5168915,43.7518196,Discharge Firearm With Intent,2015.0,4,21,Wednesday ,4
370,-79.5168915,43.7518196,Aggravated Assault,2015.0,4,21,Wednesday ,4
371,-79.5181122,43.758976000000004,Assault,2015.0,3,13,Tuesday   ,3
372,-79.5181122,43.758976000000004,Assault,2015.0,3,13,Tuesday   ,3
373,-79.3541412,43.799614,Assault,2015.0,7,4,Wednesday ,4
374,-79.2729874,43.772968299999995,Assault,2015.0,4,17,Wednesday ,4
375,-79.2640228,43.815360999999996,Assault,2014.0,9,13,Saturday  ,7
376,-79.3610458,43.6477394,Assault With Weapon,2014.0,9,18,Saturday  ,7
377,-79.380928,43.656330100000005,Assault,2015.0,6,2,Tuesday   ,3
378,-79.2923279,43.7459068,Assault,2015.0,6,17,Tuesday   ,3
379,-79.4910507,43.763504,Assault,2015.0,6,22,Monday    ,2
380,-79.3757706,43.6531715,Assault With Weapon,2015.0,7,23,Friday    ,6
381,-79.2822571,43.7694244,Assault With Weapon,2015.0,8,1,Friday    ,6
382,-79.41439820000001,43.629406,Assault,2015.0,8,20,Friday    ,6
383,-79.3988724,43.7090912,Assault,2014.0,9,2,Saturday  ,7
384,-79.3728333,43.6692467,Assault,2014.0,10,2,Saturday  ,7
385,-79.4190292,43.655159000000005,Assault With Weapon,2014.0,10,1,Sunday    ,1
386,-79.5340652,43.6898155,Assault With Weapon,2014.0,10,17,Sunday    ,1
387,-79.3320541,43.6952438,Assault,2015.0,1,21,Tuesday   ,3
388,-79.2919464,43.681854200000004,Aggravated Assault,2015.0,6,17,Monday    ,2
389,-79.38864140000001,43.6504211,Assault,2015.0,6,14,Tuesday   ,3
390,-79.38864140000001,43.6504211,Assault,2015.0,6,14,Tuesday   ,3
391,-79.382637,43.652973200000005,Assault,2015.0,6,9,Wednesday ,4
392,-79.50352480000001,43.6900787,Assault,2015.0,1,3,Thursday  ,5
393,-79.5634155,43.75082020000001,Assault,2015.0,2,12,Monday    ,2
394,-79.5634155,43.75082020000001,Assault,2015.0,2,12,Monday    ,2
395,-79.34138490000001,43.791297899999996,Assault,2015.0,4,1,Monday    ,2
396,-79.3776321,43.6615715,Assault,2015.0,4,0,Sunday    ,1
397,-79.34362790000002,43.707477600000004,Assault,2015.0,11,21,Thursday  ,5
398,-79.3707886,43.6478386,Assault,2015.0,12,17,Wednesday ,4
399,-79.5370255,43.618694299999994,Assault,2015.0,8,17,Saturday  ,7
400,-79.22532650000001,43.759826700000005,Assault,2015.0,8,2,Sunday    ,1
401,-79.4341125,43.66014860000001,Robbery - Purse Snatch,2015.0,8,12,Sunday    ,1
402,-79.2543335,43.8358841,Robbery - Other,2015.0,4,14,Wednesday ,4
403,-79.4809647,43.678154,Robbery - Mugging,2015.0,4,16,Wednesday ,4
404,-79.3055038,43.6681023,Robbery - Swarming,2015.0,5,19,Monday    ,2
405,-79.2987061,43.7349625,Assault,2015.0,5,17,Wednesday ,4
406,-79.47681429999999,43.7030296,Assault,2015.0,6,17,Sunday    ,1
407,-79.4778061,43.627037,Assault,2015.0,3,23,Tuesday   ,3
408,-79.3901978,43.708412200000005,Assault,2015.0,3,3,Sunday    ,1
409,-79.37538909999999,43.668746899999995,Assault,2015.0,3,18,Sunday    ,1
410,-79.2560272,43.732879600000004,Robbery - Purse Snatch,2015.0,4,18,Sunday    ,1
411,-79.3466263,43.7032127,Assault,2015.0,3,13,Sunday    ,1
412,-79.5183792,43.7513657,Discharge Firearm With Intent,2015.0,4,20,Wednesday ,4
413,-79.5183792,43.7513657,Aggravated Assault,2015.0,4,20,Wednesday ,4
414,-79.5985947,43.7509041,Robbery - Other,2015.0,9,17,Wednesday ,4
415,-79.3314133,43.7931099,Assault,2015.0,9,10,Thursday  ,5
416,-79.34864809999999,43.659153,Assault,2015.0,9,0,Friday    ,6
417,-79.46326450000001,43.6654167,Assault,2015.0,9,7,Friday    ,6
418,-79.2848358,43.7475204,Assault,2015.0,4,20,Saturday  ,7
419,-79.3057098,43.7523575,Assault,2015.0,5,19,Wednesday ,4
420,-79.4427338,43.6583405,Assault,2012.0,10,12,Monday    ,2
421,-79.30152890000001,43.8249817,Robbery - Other,2015.0,6,16,Monday    ,2
422,-79.46476750000001,43.6522789,Robbery - Swarming,2015.0,9,17,Tuesday   ,3
423,-79.5475388,43.7225533,Assault With Weapon,2015.0,3,22,Friday    ,6
424,-79.2762833,43.753231,Assault,2015.0,4,11,Saturday  ,7
425,-79.4441757,43.6672173,Assault,2015.0,4,1,Friday    ,6
426,-79.5146103,43.672939299999996,Robbery - Mugging,2015.0,4,3,Sunday    ,1
427,-79.350441,43.7936325,Robbery - Swarming,2015.0,10,17,Thursday  ,5
428,-79.5722122,43.6523972,Discharge Firearm With Intent,2015.0,10,3,Monday    ,2
429,-79.3757858,43.66965870000001,Robbery - Swarming,2015.0,5,3,Tuesday   ,3
430,-79.52552800000001,43.7171745,Robbery - Swarming,2015.0,5,14,Tuesday   ,3
431,-79.43536379999999,43.644207,Assault,2015.0,5,20,Monday    ,2
432,-79.3856888,43.667564399999996,Assault,2015.0,4,2,Wednesday ,4
433,-79.58935550000001,43.7584648,Assault,2015.0,4,17,Wednesday ,4
434,-79.3575134,43.681942,Robbery - Mugging,2015.0,2,23,Monday    ,2
435,-79.2328262,43.7725258,Pointing A Firearm,2014.0,11,21,Thursday  ,5
436,-79.23602290000001,43.7192535,Assault,2015.0,3,15,Thursday  ,5
437,-79.1589813,43.771717100000004,Assault,2015.0,3,18,Sunday    ,1
438,-79.26703640000001,43.7299881,Assault,2015.0,6,22,Wednesday ,4
439,-79.39844509999999,43.651725799999994,Assault With Weapon,2015.0,7,16,Friday    ,6
440,-79.4415131,43.6830559,Assault With Weapon,2015.0,7,20,Friday    ,6
441,-79.37484740000001,43.660656,Assault,2014.0,12,14,Wednesday ,4
442,-79.29372409999999,43.692588799999996,Robbery - Mugging,2014.0,12,19,Thursday  ,5
443,-79.45011140000001,43.653053299999996,Assault With Weapon,2015.0,1,12,Saturday  ,7
444,-79.4763031,43.6511383,Assault With Weapon,2015.0,7,21,Friday    ,6
445,-79.1606903,43.785305,Assault,2015.0,8,12,Saturday  ,7
446,-79.4077072,43.6464691,Assault,2015.0,8,1,Friday    ,6
447,-79.4077072,43.6464691,Assault,2015.0,8,1,Friday    ,6
448,-79.3363495,43.7144051,Assault,2015.0,8,22,Friday    ,6
449,-79.1888199,43.7685089,Robbery - Purse Snatch,2015.0,8,20,Friday    ,6
450,-79.4291306,43.6385841,Assault,2015.0,8,8,Sunday    ,1
451,-79.38320159999999,43.654319799999996,Discharge Firearm With Intent,2015.0,8,2,Sunday    ,1
452,-79.38320159999999,43.654319799999996,Pointing A Firearm,2015.0,8,2,Sunday    ,1
453,-79.380928,43.656330100000005,Assault,2015.0,8,2,Sunday    ,1
454,-79.3734589,43.65730670000001,Robbery - Mugging,2015.0,9,4,Thursday  ,5
455,-79.46476750000001,43.6522789,Robbery - Swarming,2015.0,9,17,Tuesday   ,3
456,-79.46476750000001,43.6522789,Robbery - Swarming,2015.0,9,17,Tuesday   ,3
457,-79.30712890000001,43.7066574,Assault,2015.0,2,15,Wednesday ,4
458,-79.5683975,43.7483826,Robbery - Swarming,2015.0,2,18,Wednesday ,4
459,-79.248085,43.7366982,Assault,2015.0,4,16,Wednesday ,4
460,-79.4750595,43.6901665,Robbery - Swarming,2015.0,9,14,Wednesday ,4
461,-79.3341827,43.7149277,Assault,2015.0,4,13,Wednesday ,4
462,-79.3918915,43.6376534,Robbery - Purse Snatch,2014.0,12,19,Sunday    ,1
463,-79.3470459,43.7558136,Assault,2015.0,9,8,Thursday  ,5
464,-79.4589996,43.7542496,Robbery - Mugging,2015.0,9,12,Friday    ,6
465,-79.5030289,43.6012611,Pointing A Firearm,2015.0,9,19,Friday    ,6
466,-79.57533259999998,43.7608109,Robbery - Mugging,2015.0,9,21,Tuesday   ,3
467,-79.2173615,43.7479248,Assault,2015.0,9,23,Thursday  ,5
468,-79.4750595,43.6901665,Assault,2015.0,9,15,Friday    ,6
469,-79.37091059999999,43.6679115,Assault With Weapon,2015.0,10,7,Thursday  ,5
470,-79.3441925,43.791523,Assault With Weapon,2015.0,5,16,Friday    ,6
471,-79.2991028,43.6924553,Assault,2015.0,6,5,Sunday    ,1
472,-79.3193359,43.7969971,Robbery - Other,2015.0,6,13,Sunday    ,1
473,-79.3898468,43.670562700000005,Assault,2015.0,10,12,Friday    ,6
474,-79.4112167,43.66511920000001,Assault,2015.0,10,12,Saturday  ,7
475,-79.36601259999999,43.6594429,Assault With Weapon,2015.0,10,19,Saturday  ,7
476,-79.2611313,43.77361679999999,Robbery - Mugging,2015.0,9,19,Friday    ,6
477,-79.5672531,43.6445541,Robbery - Other,2015.0,9,3,Friday    ,6
478,-79.3881531,43.646965,Assault,2015.0,9,1,Friday    ,6
479,-79.38272090000001,43.6459846,Assault,2015.0,10,11,Friday    ,6
480,-79.40853879999999,43.661762200000005,Assault,2015.0,10,14,Monday    ,2
481,-79.2568359,43.7348099,Aggravated Assault,2015.0,7,2,Sunday    ,1
482,-79.2568359,43.7348099,Aggravated Assault,2015.0,7,2,Sunday    ,1
483,-79.2568359,43.7348099,Assault With Weapon,2015.0,7,2,Sunday    ,1
484,-79.26062009999998,43.7334747,Robbery - Mugging,2014.0,2,21,Friday    ,6
485,-79.5308151,43.6430397,Assault,2014.0,8,15,Saturday  ,7
486,-79.3152466,43.757873499999995,Robbery - Other,2015.0,8,16,Friday    ,6
487,-79.356926,43.6502914,Assault,2015.0,5,2,Saturday  ,7
488,-79.3427811,43.6676369,Assault,2015.0,5,20,Saturday  ,7
489,-79.47015379999999,43.6928749,Assault,2015.0,7,20,Friday    ,6
490,-79.39488979999999,43.6900024,Assault,2015.0,3,7,Thursday  ,5
491,-79.2531891,43.7355843,Assault With Weapon,2015.0,3,13,Thursday  ,5
492,-79.2531891,43.7355843,Robbery - Swarming,2015.0,3,13,Thursday  ,5
493,-79.2531891,43.7355843,Assault,2015.0,3,13,Thursday  ,5
494,-79.3327179,43.6822777,Robbery - Mugging,2015.0,1,21,Monday    ,2
495,-79.34515379999999,43.6796799,Assault With Weapon,2015.0,8,17,Sunday    ,1
496,-79.24895479999999,43.765422799999996,Robbery - Other,2015.0,5,10,Monday    ,2
497,-79.4346085,43.6823044,Assault,2015.0,8,0,Saturday  ,7
498,-79.39923859999999,43.6424599,Assault,2015.0,1,0,Sunday    ,1
499,-79.4045334,43.6571198,Assault,2015.0,8,6,Saturday  ,7
500,-79.3867798,43.663360600000004,Assault,2015.0,1,3,Sunday    ,1
501,-79.25354770000001,43.77439879999999,Robbery - Mugging,2015.0,5,17,Monday    ,2
502,-79.4045334,43.6571198,Assault,2015.0,8,6,Saturday  ,7
503,-79.4780273,43.644088700000005,Assault,2015.0,5,21,Monday    ,2
504,-79.4820709,43.726642600000005,Assault With Weapon,2015.0,5,10,Tuesday   ,3
505,-79.4820709,43.726642600000005,Assault,2015.0,5,10,Tuesday   ,3
506,-79.4739151,43.6904221,Assault With Weapon,2015.0,4,16,Saturday  ,7
507,-79.3900452,43.6472282,Assault,2015.0,8,0,Sunday    ,1
508,-79.3900452,43.6472282,Assault,2015.0,8,0,Sunday    ,1
509,-79.3610458,43.6477394,Assault,2015.0,8,20,Sunday    ,1
510,-79.3610458,43.6477394,Assault,2015.0,8,20,Sunday    ,1
511,-79.32301329999999,43.775245700000006,Assault,2015.0,8,14,Monday    ,2
512,-79.3757706,43.6531715,Assault,2015.0,8,2,Sunday    ,1
513,-79.3710327,43.658294700000006,Robbery - Mugging,2015.0,8,22,Sunday    ,1
514,-79.37325290000001,43.653732299999994,Assault,2015.0,4,0,Sunday    ,1
515,-79.5047607,43.715744,Robbery - Swarming,2015.0,5,17,Tuesday   ,3
516,-79.5047607,43.715744,Robbery - Swarming,2015.0,5,17,Tuesday   ,3
517,-79.1933441,43.785346999999994,Robbery - Mugging,2015.0,5,18,Monday    ,2
518,-79.26675420000001,43.811451,Robbery - Other,2015.0,8,10,Saturday  ,7
519,-79.3738632,43.6486282,Assault,2015.0,8,19,Sunday    ,1
520,-79.3466263,43.7032127,Assault With Weapon,2015.0,9,15,Monday    ,2
521,-79.3710327,43.658294700000006,Robbery - Mugging,2015.0,5,0,Tuesday   ,3
522,-79.51969150000001,43.765911100000004,Pointing A Firearm,2015.0,3,18,Tuesday   ,3
523,-79.4152603,43.6785393,Robbery - Other,2014.0,10,13,Sunday    ,1
524,-79.4937515,43.671672799999996,Robbery - Swarming,2014.0,10,19,Tuesday   ,3
525,-79.4937515,43.671672799999996,Robbery - Swarming,2014.0,10,19,Tuesday   ,3
526,-79.4937515,43.671672799999996,Robbery - Mugging,2014.0,10,19,Tuesday   ,3
527,-79.5000687,43.767314899999995,Assault,2015.0,1,17,Saturday  ,7
528,-79.3867874,43.6702271,Assault,2015.0,2,3,Sunday    ,1
529,-79.3867874,43.6702271,Assault,2015.0,2,3,Sunday    ,1
530,-79.38867950000001,43.648201,Robbery - Mugging,2015.0,2,0,Saturday  ,7
531,-79.38867950000001,43.648201,Robbery - Other,2015.0,2,0,Saturday  ,7
532,-79.3920593,43.64537429999999,Assault With Weapon,2015.0,4,0,Saturday  ,7
533,-79.3707886,43.6478386,Assault,2015.0,4,14,Saturday  ,7
534,-79.38052370000001,43.66465,Assault,2015.0,4,22,Saturday  ,7
535,-79.22468570000001,43.7406693,Assault,2015.0,9,12,Thursday  ,5
536,-79.22056579999999,43.7581673,Assault,2015.0,9,15,Tuesday   ,3
537,-79.5667038,43.711704299999994,Assault,2015.0,9,21,Tuesday   ,3
538,-79.4138947,43.6884041,Assault,2015.0,4,12,Tuesday   ,3
539,-79.4000473,43.657951399999995,Assault With Weapon,2015.0,7,7,Sunday    ,1
540,-79.3914032,43.658390000000004,Assault,2015.0,1,10,Wednesday ,4
541,-79.5421295,43.7508507,Discharge Firearm With Intent,2015.0,7,2,Saturday  ,7
542,-79.3450394,43.6485367,Assault,2015.0,8,2,Sunday    ,1
543,-79.5138016,43.7198334,Assault,2015.0,3,21,Friday    ,6
544,-79.5138016,43.7198334,Assault,2015.0,3,21,Friday    ,6
545,-79.5138016,43.7198334,Assault,2015.0,3,21,Friday    ,6
546,-79.61585240000001,43.7238922,Assault,2015.0,4,19,Saturday  ,7
547,-79.3929214,43.6747131,Assault,2015.0,4,15,Saturday  ,7
548,-79.5206757,43.7013741,Robbery - Mugging,2015.0,4,9,Monday    ,2
549,-79.21559909999999,43.807804100000006,Assault,2015.0,2,20,Sunday    ,1
550,-79.2726669,43.7175674,Assault,2015.0,1,2,Wednesday ,4
551,-79.2726669,43.7175674,Assault,2015.0,1,2,Wednesday ,4
552,-79.4589157,43.732093799999994,Assault,2015.0,5,10,Saturday  ,7
553,-79.39385990000001,43.6538239,Assault,2015.0,6,12,Monday    ,2
554,-79.3780899,43.6526833,Assault With Weapon,2015.0,6,1,Sunday    ,1
555,-79.3701248,43.6561661,Robbery - Purse Snatch,2015.0,6,11,Sunday    ,1
556,-79.3701248,43.6561661,Robbery - Purse Snatch,2015.0,6,11,Sunday    ,1
557,-79.3701248,43.6561661,Robbery - Purse Snatch,2015.0,6,11,Sunday    ,1
558,-79.29064179999999,43.6916466,Robbery - Mugging,2015.0,6,16,Sunday    ,1
559,-79.380928,43.656330100000005,Assault With Weapon,2015.0,6,0,Tuesday   ,3
560,-79.40520479999999,43.646968799999996,Assault,2015.0,6,19,Tuesday   ,3
561,-79.3986435,43.6544037,Assault,2015.0,6,4,Monday    ,2
562,-79.3640213,43.654560100000005,Assault,2015.0,3,8,Thursday  ,5
563,-79.2567291,43.7021675,Assault,2015.0,6,16,Wednesday ,4
564,-79.4391098,43.640106200000005,Assault,2015.0,7,0,Friday    ,6
565,-79.4065704,43.7565041,Assault,2015.0,2,4,Friday    ,6
566,-79.3858566,43.6608162,Assault,2015.0,2,13,Friday    ,6
567,-79.2403641,43.718227399999996,Robbery - Mugging,2014.0,6,22,Sunday    ,1
568,-79.2527695,43.7039566,Assault,2014.0,6,20,Saturday  ,7
569,-79.35636140000001,43.786266299999994,Robbery - Mugging,2014.0,6,22,Saturday  ,7
570,-79.399231,43.6558533,Assault,2015.0,4,22,Saturday  ,7
571,-79.58380890000001,43.74681470000001,Assault,2014.0,5,15,Thursday  ,5
572,-79.29156490000001,43.69615170000001,Robbery - Mugging,2015.0,4,14,Saturday  ,7
573,-79.2370605,43.7895584,Discharge Firearm With Intent,2015.0,6,0,Monday    ,2
574,-79.39328,43.6483955,Assault,2015.0,7,13,Saturday  ,7
575,-79.4350281,43.64329910000001,Assault,2014.0,12,13,Wednesday ,4
576,-79.37714390000001,43.6565018,Assault,2014.0,12,22,Wednesday ,4
577,-79.37714390000001,43.6565018,Assault,2014.0,12,22,Wednesday ,4
578,-79.3783188,43.6562653,Assault,2015.0,1,15,Friday    ,6
579,-79.4483032,43.671558399999995,Assault With Weapon,2015.0,10,19,Wednesday ,4
580,-79.4483032,43.671558399999995,Aggravated Assault,2015.0,10,19,Wednesday ,4
581,-79.38495640000001,43.665844,Robbery - Mugging,2015.0,10,19,Wednesday ,4
582,-79.3723679,43.6515274,Robbery - Other,2015.0,12,21,Sunday    ,1
583,-79.5423813,43.752094299999996,Robbery - Purse Snatch,2015.0,10,12,Tuesday   ,3
584,-79.2810745,43.76580429999999,Assault,2014.0,7,3,Thursday  ,5
585,-79.40772249999999,43.656482700000005,Robbery - Swarming,2014.0,7,2,Thursday  ,5
586,-79.40772249999999,43.656482700000005,Robbery - Swarming,2014.0,7,2,Thursday  ,5
587,-79.34822079999999,43.6631851,Robbery - Purse Snatch,2014.0,7,23,Wednesday ,4
588,-79.56319429999999,43.7488708,Robbery - Mugging,2014.0,4,16,Wednesday ,4
589,-79.58380890000001,43.74681470000001,Robbery - Other,2014.0,5,15,Thursday  ,5
590,-79.58380890000001,43.74681470000001,Assault With Weapon,2014.0,5,15,Thursday  ,5
591,-79.2630997,43.816852600000004,Assault,2014.0,8,20,Saturday  ,7
592,-79.5400848,43.63611220000001,Assault,2015.0,4,18,Saturday  ,7
593,-79.29452509999999,43.679718,Assault,2014.0,6,21,Sunday    ,1
594,-79.3998718,43.652553600000005,Assault,2014.0,7,22,Sunday    ,1
595,-79.47655490000001,43.660835299999995,Assault With Weapon,2014.0,8,9,Thursday  ,5
596,-79.401329,43.6351776,Assault,2015.0,8,19,Sunday    ,1
597,-79.4009857,43.6515465,Aggravated Assault,2015.0,5,23,Saturday  ,7
598,-79.4769287,43.6772919,Assault,2015.0,5,11,Thursday  ,5
599,-79.4117203,43.7120972,Assault,2015.0,1,19,Wednesday ,4
600,-79.2147141,43.7782936,Robbery - Mugging,2014.0,8,23,Friday    ,6
601,-79.4780655,43.7086601,Robbery - Mugging,2015.0,7,14,Tuesday   ,3
602,-79.3007507,43.7611961,Assault,2014.0,8,13,Saturday  ,7
603,-79.3586502,43.677524600000005,Assault,2015.0,5,22,Thursday  ,5
604,-79.41244509999999,43.7674751,Assault,2015.0,5,11,Monday    ,2
605,-79.6085892,43.732502000000004,Assault,2014.0,8,14,Thursday  ,5
606,-79.3375702,43.6862679,Assault,2015.0,7,22,Monday    ,2
607,-79.2865753,43.686908700000004,Robbery - Purse Snatch,2014.0,5,23,Tuesday   ,3
608,-79.4058228,43.778537799999995,Assault,2014.0,6,21,Saturday  ,7
609,-79.28765109999999,43.799877200000005,Assault,2014.0,6,9,Sunday    ,1
610,-79.38900759999999,43.747036,Robbery - Mugging,2014.0,6,23,Sunday    ,1
611,-79.38067629999999,43.655777,Assault,2015.0,6,16,Wednesday ,4
612,-79.38067629999999,43.655777,Assault With Weapon,2015.0,6,16,Wednesday ,4
613,-79.32596590000001,43.7943344,Assault,2015.0,6,15,Wednesday ,4
614,-79.2967682,43.689308200000006,Assault,2015.0,7,13,Monday    ,2
615,-79.22406009999999,43.755680100000006,Robbery - Mugging,2015.0,7,20,Monday    ,2
616,-79.38171390000001,43.651897399999996,Assault,2015.0,7,9,Tuesday   ,3
617,-79.50103759999999,43.7664299,Robbery - Purse Snatch,2014.0,11,21,Thursday  ,5
618,-79.5273438,43.63420870000001,Assault With Weapon,2014.0,11,4,Saturday  ,7
619,-79.45704649999999,43.6553535,Assault,2015.0,7,21,Friday    ,6
620,-79.2265625,43.806976299999995,Assault With Weapon,2015.0,8,16,Wednesday ,4
621,-79.3283005,43.6589851,Assault,2015.0,8,15,Wednesday ,4
622,-79.3225403,43.8161469,Assault,2015.0,8,20,Thursday  ,5
623,-79.60159300000001,43.730453499999996,Robbery - Mugging,2015.0,9,21,Saturday  ,7
624,-79.548317,43.6090126,Assault,2015.0,9,22,Sunday    ,1
625,-79.4613113,43.6708412,Assault,2015.0,7,12,Sunday    ,1
626,-79.43186949999999,43.6380272,Assault With Weapon,2015.0,8,0,Wednesday ,4
627,-79.3772125,43.6636009,Assault,2015.0,8,13,Thursday  ,5
628,-79.2210693,43.8197021,Robbery - Mugging,2015.0,8,22,Thursday  ,5
629,-79.3470383,43.7751083,Discharge Firearm With Intent,2015.0,8,21,Wednesday ,4
630,-79.6057281,43.7289314,Assault,2015.0,9,0,Sunday    ,1
631,-79.6057281,43.7289314,Assault,2015.0,9,0,Sunday    ,1
632,-79.4783936,43.6449432,Assault,2015.0,9,21,Monday    ,2
633,-79.2949219,43.689720200000004,Assault,2015.0,6,3,Saturday  ,7
634,-79.4417343,43.6585617,Assault,2015.0,6,20,Thursday  ,5
635,-79.4011459,43.6522751,Assault,2015.0,6,17,Saturday  ,7
636,-79.51344300000001,43.7580605,Robbery - Mugging,2015.0,6,15,Thursday  ,5
637,-79.3837891,43.6630249,Assault,2015.0,6,10,Friday    ,6
638,-79.31277469999999,43.685688,Assault,2015.0,7,11,Tuesday   ,3
639,-79.43536379999999,43.6598854,Assault With Weapon,2015.0,7,17,Wednesday ,4
640,-79.2844391,43.67120739999999,Assault,2014.0,2,14,Monday    ,2
641,-79.6207809,43.7242584,Robbery - Mugging,2014.0,2,17,Tuesday   ,3
